"XMean" "YActivity" "Subject"
"2422" -0.626352263076292+0i "STANDING" 20
"2423" -0.629787677608021+0i "STANDING" 20
"2424" -0.631767410935601+0i "STANDING" 20
"2425" -0.649103490277041+0i "STANDING" 20
"2426" -0.653076796163307+0i "STANDING" 20
"2427" -0.650158420982282+0i "STANDING" 20
"2428" -0.572039075620553+0i "SITTING" 20
"2429" -0.613535277608556+0i "SITTING" 20
"2430" -0.626178630055258+0i "SITTING" 20
"2431" -0.618098466016043+0i "SITTING" 20
"2432" -0.637407359918538+0i "SITTING" 20
"2433" -0.658243497109269+0i "SITTING" 20
"2434" -0.661227821966488+0i "SITTING" 20
"2435" -0.650800441045989+0i "SITTING" 20
"2436" -0.648180790790909+0i "SITTING" 20
"2437" -0.656623584847415+0i "SITTING" 20
"2438" -0.656041671594652+0i "SITTING" 20
"2439" -0.654216633665597+0i "SITTING" 20
"2440" -0.651343350548841+0i "SITTING" 20
"2441" -0.621353508738503+0i "SITTING" 20
"2442" -0.633105109069162+0i "SITTING" 20
"2443" -0.64706540154934+0i "SITTING" 20
"2444" -0.650373678383779+0i "SITTING" 20
"2445" -0.636226315088663+0i "SITTING" 20
"2446" -0.630864614011907+0i "SITTING" 20
"2447" -0.620656451066132+0i "SITTING" 20
"2448" -0.624412761052585+0i "SITTING" 20
"2449" -0.61493830851795+0i "SITTING" 20
"2450" -0.609546866553209+0i "SITTING" 20
"2451" -0.623017400778734+0i "SITTING" 20
"2452" -0.641115690410695+0i "SITTING" 20
"2453" -0.65599320835615+0i "SITTING" 20
"2454" -0.653142067037255+0i "SITTING" 20
"2455" -0.652625519291444+0i "SITTING" 20
"2456" -0.65744764188574+0i "SITTING" 20
"2457" -0.64016711933369+0i "SITTING" 20
"2458" -0.486559447086988+0i "LAYING" 20
"2459" -0.615359714614082+0i "LAYING" 20
"2460" -0.640418112219781+0i "LAYING" 20
"2461" -0.65136720280672+0i "LAYING" 20
"2462" -0.648831501892335+0i "LAYING" 20
"2463" -0.655083893186988+0i "LAYING" 20
"2464" -0.649165116813619+0i "LAYING" 20
"2465" -0.641518283631729+0i "LAYING" 20
"2466" -0.645999932994296+0i "LAYING" 20
"2467" -0.649660533753298+0i "LAYING" 20
"2468" -0.647877350894296+0i "LAYING" 20
"2469" -0.646095715092513+0i "LAYING" 20
"2470" -0.648296445434581+0i "LAYING" 20
"2471" -0.650709190831373+0i "LAYING" 20
"2472" -0.653885468251533+0i "LAYING" 20
"2473" -0.651651484531034+0i "LAYING" 20
"2474" -0.648329165572799+0i "LAYING" 20
"2475" -0.645711621651693+0i "LAYING" 20
"2476" -0.634882226939394+0i "LAYING" 20
"2477" -0.616081690886631+0i "LAYING" 20
"2478" -0.648330292191444+0i "LAYING" 20
"2479" -0.650264489899287+0i "LAYING" 20
"2480" -0.643699574594652+0i "LAYING" 20
"2481" -0.648577748221319+0i "LAYING" 20
"2482" -0.649371663220856+0i "LAYING" 20
"2483" -0.642523334261676+0i "LAYING" 20
"2484" -0.648415055696435+0i "LAYING" 20
"2485" -0.653260053182362+0i "LAYING" 20
"2486" -0.648294071092157+0i "LAYING" 20
"2487" -0.646150795397683+0i "LAYING" 20
"2488" -0.645260394232799+0i "LAYING" 20
"2489" -0.655320242926381+0i "LAYING" 20
"2490" -0.657154576180018+0i "LAYING" 20
"2491" -0.654770915743547+0i "LAYING" 20
"2492" -0.645819413052264+0i "LAYING" 20
"2493" -0.638115889364153+0i "LAYING" 20
"2494" -0.650725994808128+0i "LAYING" 20
"2495" -0.146706455188235+0i "WALKING" 20
"2496" -0.164679298392692+0i "WALKING" 20
"2497" -0.190382544760428+0i "WALKING" 20
"2498" -0.160584610577897+0i "WALKING" 20
"2499" -0.214809734265624+0i "WALKING" 20
"2500" -0.283687523299287+0i "WALKING" 20
"2501" -0.286681708531194+0i "WALKING" 20
"2502" -0.291914124461212+0i "WALKING" 20
"2503" -0.269493274799572+0i "WALKING" 20
"2504" -0.213301283074153+0i "WALKING" 20
"2505" -0.205570502785918+0i "WALKING" 20
"2506" -0.222674247122068+0i "WALKING" 20
"2507" -0.228277838654724+0i "WALKING" 20
"2508" -0.248686062224064+0i "WALKING" 20
"2509" -0.161661796670945+0i "WALKING" 20
"2510" -0.188900218119251+0i "WALKING" 20
"2511" -0.241968099029162+0i "WALKING" 20
"2512" -0.210856362805316+0i "WALKING" 20
"2513" -0.270994461946478+0i "WALKING" 20
"2514" -0.306983159872727+0i "WALKING" 20
"2515" -0.253350279765775+0i "WALKING" 20
"2516" -0.210043265843494+0i "WALKING" 20
"2517" -0.24031772188549+0i "WALKING" 20
"2518" -0.238079603129055+0i "WALKING" 20
"2519" -0.299053762821212+0i "WALKING_DOWNSTAIRS" 20
"2520" -0.263113965095722+0i "WALKING_DOWNSTAIRS" 20
"2521" -0.269714862174153+0i "WALKING_DOWNSTAIRS" 20
"2522" -0.211327684525294+0i "WALKING_DOWNSTAIRS" 20
"2523" -0.251673359134581+0i "WALKING_DOWNSTAIRS" 20
"2524" -0.261803093282175+0i "WALKING_DOWNSTAIRS" 20
"2525" -0.24514301754533+0i "WALKING_DOWNSTAIRS" 20
"2526" -0.232701855262923+0i "WALKING_DOWNSTAIRS" 20
"2527" -0.225163760460303+0i "WALKING_DOWNSTAIRS" 20
"2528" -0.226487617171765+0i "WALKING_DOWNSTAIRS" 20
"2529" -0.185695214134635+0i "WALKING_DOWNSTAIRS" 20
"2530" -0.147212837344082+0i "WALKING_DOWNSTAIRS" 20
"2531" -0.183262341190909+0i "WALKING_DOWNSTAIRS" 20
"2532" -0.218060954704795+0i "WALKING_DOWNSTAIRS" 20
"2533" -0.242917476369661+0i "WALKING_DOWNSTAIRS" 20
"2534" -0.23851221157754+0i "WALKING_DOWNSTAIRS" 20
"2535" -0.262781193945811+0i "WALKING_DOWNSTAIRS" 20
"2536" -0.287592872249506+0i "WALKING_DOWNSTAIRS" 20
"2537" -0.268326646727629+0i "WALKING_DOWNSTAIRS" 20
"2538" -0.275113043729412+0i "WALKING_DOWNSTAIRS" 20
"2539" -0.250767326047415+0i "WALKING_DOWNSTAIRS" 20
"2540" -0.253256324236453+0i "WALKING_DOWNSTAIRS" 20
"2541" -0.292994433971693+0i "WALKING_DOWNSTAIRS" 20
"2542" -0.265278941837077+0i "WALKING_UPSTAIRS" 20
"2543" -0.299457389225419+0i "WALKING_UPSTAIRS" 20
"2544" -0.283331236874474+0i "WALKING_UPSTAIRS" 20
"2545" -0.291655795011408+0i "WALKING_UPSTAIRS" 20
"2546" -0.291311014434759+0i "WALKING_UPSTAIRS" 20
"2547" -0.301230373207843+0i "WALKING_UPSTAIRS" 20
"2548" -0.327473671466176+0i "WALKING_UPSTAIRS" 20
"2549" -0.297678650928877+0i "WALKING_UPSTAIRS" 20
"2550" -0.345448041788592+0i "WALKING_UPSTAIRS" 20
"2551" -0.330976874394314+0i "WALKING_UPSTAIRS" 20
"2552" -0.327565531306631+0i "WALKING_UPSTAIRS" 20
"2553" -0.322369498610873+0i "WALKING_UPSTAIRS" 20
"2554" -0.366741885476863+0i "WALKING_UPSTAIRS" 20
"2555" -0.375972628062959+0i "WALKING_UPSTAIRS" 20
"2556" -0.353886491841355+0i "WALKING_UPSTAIRS" 20
"2557" -0.336453119053832+0i "WALKING_UPSTAIRS" 20
"2558" -0.381872603245918+0i "WALKING_UPSTAIRS" 20
"2559" -0.327120930323346+0i "WALKING_UPSTAIRS" 20
"2560" -0.305280365110339+0i "WALKING_UPSTAIRS" 20
"2561" -0.291180405332264+0i "WALKING_UPSTAIRS" 20
"2562" -0.26823739459385+0i "WALKING_UPSTAIRS" 20
"2563" -0.285232724550642+0i "WALKING_UPSTAIRS" 20
"2564" -0.279158961198752+0i "WALKING_UPSTAIRS" 20
"2565" -0.308831981623529+0i "WALKING_UPSTAIRS" 20
"2566" -0.311621048025116+0i "WALKING_UPSTAIRS" 20
"2567" -0.588115897907308+0i "STANDING" 24
"2568" -0.624836174968663+0i "STANDING" 24
"2569" -0.614638523363458+0i "STANDING" 24
"2570" -0.609513571754902+0i "STANDING" 24
"2571" -0.616940395547683+0i "STANDING" 24
"2572" -0.63986744752246+0i "STANDING" 24
"2573" -0.639967207618485+0i "STANDING" 24
"2574" -0.632801202064902+0i "STANDING" 24
"2575" -0.631489856595294+0i "STANDING" 24
"2576" -0.631050172509982+0i "STANDING" 24
"2577" -0.639972631987736+0i "STANDING" 24
"2578" -0.647580399792513+0i "STANDING" 24
"2579" -0.635426491257715+0i "STANDING" 24
"2580" -0.62984909691836+0i "STANDING" 24
"2581" -0.640663109246346+0i "STANDING" 24
"2582" -0.644027829490856+0i "STANDING" 24
"2583" -0.641617529634617+0i "STANDING" 24
"2584" -0.645446188553529+0i "STANDING" 24
"2585" -0.624034034374866+0i "STANDING" 24
"2586" -0.644456530690339+0i "STANDING" 24
"2587" -0.629922054457754+0i "STANDING" 24
"2588" -0.637476255137433+0i "STANDING" 24
"2589" -0.648216286871836+0i "STANDING" 24
"2590" -0.651081687822638+0i "STANDING" 24
"2591" -0.64115737643729+0i "STANDING" 24
"2592" -0.6414837563959+0i "STANDING" 24
"2593" -0.652300179593048+0i "STANDING" 24
"2594" -0.641087731566132+0i "STANDING" 24
"2595" -0.638505682578966+0i "STANDING" 24
"2596" -0.643109128042246+0i "STANDING" 24
"2597" -0.6305662100082+0i "STANDING" 24
"2598" -0.65161381764385+0i "STANDING" 24
"2599" -0.64436909003779+0i "STANDING" 24
"2600" -0.616868750111765+0i "SITTING" 24
"2601" -0.630706499586988+0i "SITTING" 24
"2602" -0.642197913671301+0i "SITTING" 24
"2603" -0.62602933554688+0i "SITTING" 24
"2604" -0.619989518875704+0i "SITTING" 24
"2605" -0.645252218231729+0i "SITTING" 24
"2606" -0.654077607651693+0i "SITTING" 24
"2607" -0.660826593013012+0i "SITTING" 24
"2608" -0.662366359975365+0i "SITTING" 24
"2609" -0.65913927896738+0i "SITTING" 24
"2610" -0.653836621558645+0i "SITTING" 24
"2611" -0.652033218066114+0i "SITTING" 24
"2612" -0.649495537619572+0i "SITTING" 24
"2613" -0.639826693731729+0i "SITTING" 24
"2614" -0.647576985233922+0i "SITTING" 24
"2615" -0.657771384786809+0i "SITTING" 24
"2616" -0.648992950695009+0i "SITTING" 24
"2617" -0.645317976671836+0i "SITTING" 24
"2618" -0.656915983023797+0i "SITTING" 24
"2619" -0.604905052714973+0i "SITTING" 24
"2620" -0.618792011530517+0i "SITTING" 24
"2621" -0.645074906343155+0i "SITTING" 24
"2622" -0.655210893782353+0i "SITTING" 24
"2623" -0.648186874250446+0i "SITTING" 24
"2624" -0.653227992414242+0i "SITTING" 24
"2625" -0.654621816664706+0i "SITTING" 24
"2626" -0.660788382795722+0i "SITTING" 24
"2627" -0.655962442037237+0i "SITTING" 24
"2628" -0.655924574260071+0i "SITTING" 24
"2629" -0.645757205739893+0i "SITTING" 24
"2630" -0.649231820827647+0i "SITTING" 24
"2631" -0.655372664711857+0i "SITTING" 24
"2632" -0.658234779551515+0i "SITTING" 24
"2633" -0.656141354077718+0i "SITTING" 24
"2634" -0.615896512753476+0i "LAYING" 24
"2635" -0.631823347260428+0i "LAYING" 24
"2636" -0.634376953229109+0i "LAYING" 24
"2637" -0.642326245601961+0i "LAYING" 24
"2638" -0.64447083402631+0i "LAYING" 24
"2639" -0.641350023824563+0i "LAYING" 24
"2640" -0.630723876893939+0i "LAYING" 24
"2641" -0.632242602086631+0i "LAYING" 24
"2642" -0.63453273008271+0i "LAYING" 24
"2643" -0.641189764206631+0i "LAYING" 24
"2644" -0.636030894580606+0i "LAYING" 24
"2645" -0.63294438421123+0i "LAYING" 24
"2646" -0.63456428525918+0i "LAYING" 24
"2647" -0.63449055502656+0i "LAYING" 24
"2648" -0.638485766581569+0i "LAYING" 24
"2649" -0.626986977055098+0i "LAYING" 24
"2650" -0.624542723996399+0i "LAYING" 24
"2651" -0.634481813000481+0i "LAYING" 24
"2652" -0.61968797543779+0i "LAYING" 24
"2653" -0.623251753471658+0i "LAYING" 24
"2654" -0.601957285704456+0i "LAYING" 24
"2655" -0.595402498679857+0i "LAYING" 24
"2656" -0.618613285620321+0i "LAYING" 24
"2657" -0.640314925288413+0i "LAYING" 24
"2658" -0.648503369232513+0i "LAYING" 24
"2659" -0.644143659106774+0i "LAYING" 24
"2660" -0.643660796857166+0i "LAYING" 24
"2661" -0.648768073544866+0i "LAYING" 24
"2662" -0.638772479648538+0i "LAYING" 24
"2663" -0.637641903885918+0i "LAYING" 24
"2664" -0.647252427363102+0i "LAYING" 24
"2665" -0.641445981867736+0i "LAYING" 24
"2666" -0.639517238320856+0i "LAYING" 24
"2667" -0.638862938621925+0i "LAYING" 24
"2668" -0.635745141909091+0i "LAYING" 24
"2669" -0.64401901484795+0i "LAYING" 24
"2670" -0.454987635964349+0i "WALKING" 24
"2671" -0.437212315117825+0i "WALKING" 24
"2672" -0.429603839592335+0i "WALKING" 24
"2673" -0.431686150553939+0i "WALKING" 24
"2674" -0.438500290454902+0i "WALKING" 24
"2675" -0.438124620784314+0i "WALKING" 24
"2676" -0.43294896559287+0i "WALKING" 24
"2677" -0.434215876015508+0i "WALKING" 24
"2678" -0.433595836470232+0i "WALKING" 24
"2679" -0.406063682157754+0i "WALKING" 24
"2680" -0.387149341159715+0i "WALKING" 24
"2681" -0.39278146722139+0i "WALKING" 24
"2682" -0.391800779348663+0i "WALKING" 24
"2683" -0.395330444686274+0i "WALKING" 24
"2684" -0.431778300582175+0i "WALKING" 24
"2685" -0.43224154970492+0i "WALKING" 24
"2686" -0.435716195945098+0i "WALKING" 24
"2687" -0.441373868017647+0i "WALKING" 24
"2688" -0.417597675442959+0i "WALKING" 24
"2689" -0.424948203737433+0i "WALKING" 24
"2690" -0.433202074744207+0i "WALKING" 24
"2691" -0.428192979108734+0i "WALKING" 24
"2692" -0.428964455344563+0i "WALKING" 24
"2693" -0.415499689817291+0i "WALKING" 24
"2694" -0.410919255432086+0i "WALKING" 24
"2695" -0.407874333217291+0i "WALKING" 24
"2696" -0.436543160549857+0i "WALKING" 24
"2697" -0.412377759372371+0i "WALKING" 24
"2698" -0.373258844902763+0i "WALKING_DOWNSTAIRS" 24
"2699" -0.340029082858563+0i "WALKING_DOWNSTAIRS" 24
"2700" -0.340719793133155+0i "WALKING_DOWNSTAIRS" 24
"2701" -0.357785198626916+0i "WALKING_DOWNSTAIRS" 24
"2702" -0.351316572717112+0i "WALKING_DOWNSTAIRS" 24
"2703" -0.300314557186275+0i "WALKING_DOWNSTAIRS" 24
"2704" -0.308450016045865+0i "WALKING_DOWNSTAIRS" 24
"2705" -0.409065380016863+0i "WALKING_DOWNSTAIRS" 24
"2706" -0.354510007967255+0i "WALKING_DOWNSTAIRS" 24
"2707" -0.37600579312852+0i "WALKING_DOWNSTAIRS" 24
"2708" -0.3897592492+0i "WALKING_DOWNSTAIRS" 24
"2709" -0.363817505913725+0i "WALKING_DOWNSTAIRS" 24
"2710" -0.268557743389144+0i "WALKING_DOWNSTAIRS" 24
"2711" -0.28257364969549+0i "WALKING_DOWNSTAIRS" 24
"2712" -0.385944402492513+0i "WALKING_DOWNSTAIRS" 24
"2713" -0.391841379015508+0i "WALKING_DOWNSTAIRS" 24
"2714" -0.359273225485918+0i "WALKING_DOWNSTAIRS" 24
"2715" -0.392750695722816+0i "WALKING_DOWNSTAIRS" 24
"2716" -0.383823140521212+0i "WALKING_DOWNSTAIRS" 24
"2717" -0.382611149294474+0i "WALKING_DOWNSTAIRS" 24
"2718" -0.37420317749697+0i "WALKING_DOWNSTAIRS" 24
"2719" -0.384289719453119+0i "WALKING_DOWNSTAIRS" 24
"2720" -0.310091451835437+0i "WALKING_DOWNSTAIRS" 24
"2721" -0.315050777753868+0i "WALKING_DOWNSTAIRS" 24
"2722" -0.320950455036203+0i "WALKING_DOWNSTAIRS" 24
"2723" -0.339870716746168+0i "WALKING_DOWNSTAIRS" 24
"2724" -0.392995856719786+0i "WALKING_DOWNSTAIRS" 24
"2725" -0.432818848963636+0i "WALKING_UPSTAIRS" 24
"2726" -0.433165375983939+0i "WALKING_UPSTAIRS" 24
"2727" -0.456267125340517+0i "WALKING_UPSTAIRS" 24
"2728" -0.460049886903922+0i "WALKING_UPSTAIRS" 24
"2729" -0.443663123475929+0i "WALKING_UPSTAIRS" 24
"2730" -0.438224115322496+0i "WALKING_UPSTAIRS" 24
"2731" -0.446838319597683+0i "WALKING_UPSTAIRS" 24
"2732" -0.414215536772549+0i "WALKING_UPSTAIRS" 24
"2733" -0.41022812833098+0i "WALKING_UPSTAIRS" 24
"2734" -0.442842562436364+0i "WALKING_UPSTAIRS" 24
"2735" -0.448908212412121+0i "WALKING_UPSTAIRS" 24
"2736" -0.468825029700178+0i "WALKING_UPSTAIRS" 24
"2737" -0.455657728521569+0i "WALKING_UPSTAIRS" 24
"2738" -0.434569968989661+0i "WALKING_UPSTAIRS" 24
"2739" -0.462553508569519+0i "WALKING_UPSTAIRS" 24
"2740" -0.462103415820856+0i "WALKING_UPSTAIRS" 24
"2741" -0.456601438311586+0i "WALKING_UPSTAIRS" 24
"2742" -0.435366971271836+0i "WALKING_UPSTAIRS" 24
"2743" -0.415728737398627+0i "WALKING_UPSTAIRS" 24
"2744" -0.448243766680392+0i "WALKING_UPSTAIRS" 24
"2745" -0.433939599386275+0i "WALKING_UPSTAIRS" 24
"2746" -0.44958964051508+0i "WALKING_UPSTAIRS" 24
"2747" -0.453794556722995+0i "WALKING_UPSTAIRS" 24
"2748" -0.41624180966189+0i "WALKING_UPSTAIRS" 24
"2749" -0.423290599140285+0i "WALKING_UPSTAIRS" 24
"2750" -0.431113880601961+0i "WALKING_UPSTAIRS" 24
"2751" -0.427789639898574+0i "WALKING_UPSTAIRS" 24
"2752" -0.428120012278271+0i "WALKING_UPSTAIRS" 24
"2753" -0.446705506955437+0i "WALKING_UPSTAIRS" 24
"2754" -0.572770217355758+0i "STANDING" 24
"2755" -0.585886723384492+0i "STANDING" 24
"2756" -0.615929489279323+0i "STANDING" 24
"2757" -0.620035756656506+0i "STANDING" 24
"2758" -0.62418828805508+0i "STANDING" 24
"2759" -0.633375979655337+0i "STANDING" 24
"2760" -0.644972626985383+0i "STANDING" 24
"2761" -0.647700020031016+0i "STANDING" 24
"2762" -0.639013171876649+0i "STANDING" 24
"2763" -0.643266300996702+0i "STANDING" 24
"2764" -0.635644159001248+0i "STANDING" 24
"2765" -0.638736966870767+0i "STANDING" 24
"2766" -0.649930478050517+0i "STANDING" 24
"2767" -0.645199355223797+0i "STANDING" 24
"2768" -0.648884416301248+0i "STANDING" 24
"2769" -0.638951357824863+0i "STANDING" 24
"2770" -0.631450178000357+0i "STANDING" 24
"2771" -0.631093319885667+0i "STANDING" 24
"2772" -0.63309486156451+0i "STANDING" 24
"2773" -0.580305606613726+0i "STANDING" 24
"2774" -0.624589761993512+0i "STANDING" 24
"2775" -0.624840830725847+0i "STANDING" 24
"2776" -0.635541554826025+0i "STANDING" 24
"2777" -0.637778966549198+0i "STANDING" 24
"2778" -0.655511007090945+0i "STANDING" 24
"2779" -0.644852078920873+0i "STANDING" 24
"2780" -0.64568675200713+0i "STANDING" 24
"2781" -0.644548560191444+0i "STANDING" 24
"2782" -0.626493676735116+0i "STANDING" 24
"2783" -0.625530079038077+0i "STANDING" 24
"2784" -0.640977806480232+0i "STANDING" 24
"2785" -0.646196927953832+0i "STANDING" 24
"2786" -0.646133106959537+0i "STANDING" 24
"2787" -0.65007262110205+0i "STANDING" 24
"2788" -0.636715383696581+0i "STANDING" 24
"2789" -0.640365738803226+0i "STANDING" 24
"2790" -0.599183188997504+0i "SITTING" 24
"2791" -0.630012512438681+0i "SITTING" 24
"2792" -0.643723703064221+0i "SITTING" 24
"2793" -0.649756621137094+0i "SITTING" 24
"2794" -0.646531206885205+0i "SITTING" 24
"2795" -0.653462446117237+0i "SITTING" 24
"2796" -0.654409589783193+0i "SITTING" 24
"2797" -0.654751669939216+0i "SITTING" 24
"2798" -0.658638724557358+0i "SITTING" 24
"2799" -0.658633204787522+0i "SITTING" 24
"2800" -0.655002700546168+0i "SITTING" 24
"2801" -0.651974575852585+0i "SITTING" 24
"2802" -0.648743645462353+0i "SITTING" 24
"2803" -0.656215658081283+0i "SITTING" 24
"2804" -0.590726280798752+0i "SITTING" 24
"2805" -0.628212876937611+0i "SITTING" 24
"2806" -0.63154990040107+0i "SITTING" 24
"2807" -0.647151416380947+0i "SITTING" 24
"2808" -0.656497581077023+0i "SITTING" 24
"2809" -0.645364035172193+0i "SITTING" 24
"2810" -0.643009496976292+0i "SITTING" 24
"2811" -0.646269873165668+0i "SITTING" 24
"2812" -0.647592742517077+0i "SITTING" 24
"2813" -0.645361016297255+0i "SITTING" 24
"2814" -0.656609238167914+0i "SITTING" 24
"2815" -0.64601498177016+0i "SITTING" 24
"2816" -0.648448288781283+0i "SITTING" 24
"2817" -0.657527176206061+0i "SITTING" 24
"2818" -0.659813395865865+0i "SITTING" 24
"2819" -0.656899416333868+0i "SITTING" 24
"2820" -0.65845934012549+0i "SITTING" 24
"2821" -0.652140648353654+0i "SITTING" 24
"2822" -0.652073584060446+0i "SITTING" 24
"2823" -0.652710834437914+0i "SITTING" 24
"2824" -0.58697607556738+0i "LAYING" 24
"2825" -0.616542424962567+0i "LAYING" 24
"2826" -0.630982434284135+0i "LAYING" 24
"2827" -0.636417949639216+0i "LAYING" 24
"2828" -0.632965996156863+0i "LAYING" 24
"2829" -0.637571044547415+0i "LAYING" 24
"2830" -0.644208609344492+0i "LAYING" 24
"2831" -0.647915885401581+0i "LAYING" 24
"2832" -0.641184916833554+0i "LAYING" 24
"2833" -0.639093729770767+0i "LAYING" 24
"2834" -0.640047257679501+0i "LAYING" 24
"2835" -0.640217868565241+0i "LAYING" 24
"2836" -0.637363163911943+0i "LAYING" 24
"2837" -0.649151387448128+0i "LAYING" 24
"2838" -0.651086045396185+0i "LAYING" 24
"2839" -0.649788763186453+0i "LAYING" 24
"2840" -0.648645706110713+0i "LAYING" 24
"2841" -0.643241890323886+0i "LAYING" 24
"2842" -0.56045159677754+0i "LAYING" 24
"2843" -0.614731351182175+0i "LAYING" 24
"2844" -0.629604137768449+0i "LAYING" 24
"2845" -0.638535252178966+0i "LAYING" 24
"2846" -0.636972495847433+0i "LAYING" 24
"2847" -0.635751089257219+0i "LAYING" 24
"2848" -0.636079030817469+0i "LAYING" 24
"2849" -0.643016630835829+0i "LAYING" 24
"2850" -0.63649238013164+0i "LAYING" 24
"2851" -0.639318699183779+0i "LAYING" 24
"2852" -0.633099413539216+0i "LAYING" 24
"2853" -0.63908344331426+0i "LAYING" 24
"2854" -0.637744047854421+0i "LAYING" 24
"2855" -0.643513014288948+0i "LAYING" 24
"2856" -0.63321051365811+0i "LAYING" 24
"2857" -0.637845888011408+0i "LAYING" 24
"2858" -0.638707105253476+0i "LAYING" 24
"2859" -0.636065626260963+0i "LAYING" 24
"2860" -0.431487390089127+0i "WALKING" 24
"2861" -0.412648348659319+0i "WALKING" 24
"2862" -0.409461736444225+0i "WALKING" 24
"2863" -0.395234003353369+0i "WALKING" 24
"2864" -0.395539463830909+0i "WALKING" 24
"2865" -0.400505174006417+0i "WALKING" 24
"2866" -0.390969388880927+0i "WALKING" 24
"2867" -0.398207376300891+0i "WALKING" 24
"2868" -0.422769012873084+0i "WALKING" 24
"2869" -0.427438625262923+0i "WALKING" 24
"2870" -0.408468482051364+0i "WALKING" 24
"2871" -0.384662605629376+0i "WALKING" 24
"2872" -0.415850481036114+0i "WALKING" 24
"2873" -0.428924268756578+0i "WALKING" 24
"2874" -0.438502290173975+0i "WALKING" 24
"2875" -0.424550351397504+0i "WALKING" 24
"2876" -0.410860495859376+0i "WALKING" 24
"2877" -0.414234949723351+0i "WALKING" 24
"2878" -0.403948562612299+0i "WALKING" 24
"2879" -0.405799198272203+0i "WALKING" 24
"2880" -0.396889148369982+0i "WALKING" 24
"2881" -0.402950441952585+0i "WALKING" 24
"2882" -0.407705108831105+0i "WALKING" 24
"2883" -0.397849500419786+0i "WALKING" 24
"2884" -0.391647074784064+0i "WALKING" 24
"2885" -0.40377015871016+0i "WALKING" 24
"2886" -0.399191795852941+0i "WALKING" 24
"2887" -0.430257988824242+0i "WALKING" 24
"2888" -0.442506377411943+0i "WALKING" 24
"2889" -0.430499613701248+0i "WALKING" 24
"2890" -0.372092738652228+0i "WALKING_DOWNSTAIRS" 24
"2891" -0.35274755903066+0i "WALKING_DOWNSTAIRS" 24
"2892" -0.36133216271836+0i "WALKING_DOWNSTAIRS" 24
"2893" -0.367247825158645+0i "WALKING_DOWNSTAIRS" 24
"2894" -0.36936802683066+0i "WALKING_DOWNSTAIRS" 24
"2895" -0.357577278394652+0i "WALKING_DOWNSTAIRS" 24
"2896" -0.391817425879144+0i "WALKING_DOWNSTAIRS" 24
"2897" -0.405278314508913+0i "WALKING_DOWNSTAIRS" 24
"2898" -0.394598660720553+0i "WALKING_DOWNSTAIRS" 24
"2899" -0.374955263756684+0i "WALKING_DOWNSTAIRS" 24
"2900" -0.393667945286096+0i "WALKING_DOWNSTAIRS" 24
"2901" -0.358514591448663+0i "WALKING_DOWNSTAIRS" 24
"2902" -0.329118235828075+0i "WALKING_DOWNSTAIRS" 24
"2903" -0.323908629555508+0i "WALKING_DOWNSTAIRS" 24
"2904" -0.352626214529554+0i "WALKING_DOWNSTAIRS" 24
"2905" -0.367175388540107+0i "WALKING_DOWNSTAIRS" 24
"2906" -0.389065341608021+0i "WALKING_DOWNSTAIRS" 24
"2907" -0.361542666652228+0i "WALKING_DOWNSTAIRS" 24
"2908" -0.337456996050357+0i "WALKING_DOWNSTAIRS" 24
"2909" -0.432544123643209+0i "WALKING_UPSTAIRS" 24
"2910" -0.419647255655258+0i "WALKING_UPSTAIRS" 24
"2911" -0.456413314310267+0i "WALKING_UPSTAIRS" 24
"2912" -0.458755416541711+0i "WALKING_UPSTAIRS" 24
"2913" -0.439206297988948+0i "WALKING_UPSTAIRS" 24
